run_number,framework,scenario,timestamp,metric_name,value,unit
3,Lit,pagination-cycle,2025-12-14T00:37:26.397Z,total_cycle_js_time,1923.8999999999069,ms
3,Lit,pagination-cycle,2025-12-14T00:37:26.397Z,avg_page_transition,356.25,ms
3,Lit,pagination-cycle,2025-12-14T00:37:26.397Z,min_page_transition,350,ms
3,Lit,pagination-cycle,2025-12-14T00:37:26.397Z,max_page_transition,362,ms
3,Lit,pagination-cycle,2025-12-14T00:37:26.397Z,avg_api_response_time,23.75,ms
3,Lit,pagination-cycle,2025-12-14T00:37:26.397Z,total_api_requests,4,count
3,Lit,pagination-cycle,2025-12-14T00:37:26.397Z,total_network_bytes,277755,bytes
3,Lit,pagination-cycle,2025-12-14T00:37:26.397Z,memory_delta,0,bytes
4,Lit,pagination-cycle,2025-12-14T00:37:31.219Z,page_transition_1_next,309,ms
4,Lit,pagination-cycle,2025-12-14T00:37:31.219Z,page_transition_1_next_js,309.5999999999767,ms
4,Lit,pagination-cycle,2025-12-14T00:37:31.219Z,page_transition_2_next,434,ms
4,Lit,pagination-cycle,2025-12-14T00:37:31.219Z,page_transition_2_next_js,458.80000000004657,ms
4,Lit,pagination-cycle,2025-12-14T00:37:31.219Z,page_transition_3_previous,408,ms
4,Lit,pagination-cycle,2025-12-14T00:37:31.219Z,page_transition_3_previous_js,432.5999999999767,ms
4,Lit,pagination-cycle,2025-12-14T00:37:31.219Z,page_transition_4_previous,353,ms
4,Lit,pagination-cycle,2025-12-14T00:37:31.219Z,page_transition_4_previous_js,374.5,ms
4,Lit,pagination-cycle,2025-12-14T00:37:31.219Z,total_cycle_time,1877,ms
4,Lit,pagination-cycle,2025-12-14T00:37:31.219Z,total_cycle_js_time,1916.9000000000233,ms
4,Lit,pagination-cycle,2025-12-14T00:37:31.219Z,avg_page_transition,376,ms
4,Lit,pagination-cycle,2025-12-14T00:37:31.219Z,min_page_transition,309,ms
4,Lit,pagination-cycle,2025-12-14T00:37:31.219Z,max_page_transition,434,ms
4,Lit,pagination-cycle,2025-12-14T00:37:31.219Z,avg_api_response_time,25.25,ms
4,Lit,pagination-cycle,2025-12-14T00:37:31.219Z,total_api_requests,4,count
4,Lit,pagination-cycle,2025-12-14T00:37:31.219Z,total_network_bytes,277755,bytes
4,Lit,pagination-cycle,2025-12-14T00:37:31.219Z,memory_delta,0,bytes
5,Lit,pagination-cycle,2025-12-14T00:37:36.010Z,page_transition_1_next,334,ms
5,Lit,pagination-cycle,2025-12-14T00:37:36.010Z,page_transition_1_next_js,381.4000000000233,ms
5,Lit,pagination-cycle,2025-12-14T00:37:36.010Z,page_transition_2_next,372,ms
5,Lit,pagination-cycle,2025-12-14T00:37:36.010Z,page_transition_2_next_js,397.80000000004657,ms
5,Lit,pagination-cycle,2025-12-14T00:37:36.010Z,page_transition_3_previous,371,ms
5,Lit,pagination-cycle,2025-12-14T00:37:36.010Z,page_transition_3_previous_js,395.5999999999767,ms
5,Lit,pagination-cycle,2025-12-14T00:37:36.010Z,page_transition_4_previous,362,ms
5,Lit,pagination-cycle,2025-12-14T00:37:36.010Z,page_transition_4_previous_js,387.69999999995343,ms
5,Lit,pagination-cycle,2025-12-14T00:37:36.010Z,total_cycle_time,1897,ms
5,Lit,pagination-cycle,2025-12-14T00:37:36.010Z,total_cycle_js_time,1922.5999999999767,ms
5,Lit,pagination-cycle,2025-12-14T00:37:36.010Z,avg_page_transition,359.75,ms
5,Lit,pagination-cycle,2025-12-14T00:37:36.010Z,min_page_transition,334,ms
5,Lit,pagination-cycle,2025-12-14T00:37:36.010Z,max_page_transition,372,ms
5,Lit,pagination-cycle,2025-12-14T00:37:36.010Z,avg_api_response_time,22.5,ms
5,Lit,pagination-cycle,2025-12-14T00:37:36.010Z,total_api_requests,4,count
5,Lit,pagination-cycle,2025-12-14T00:37:36.010Z,total_network_bytes,277755,bytes
5,Lit,pagination-cycle,2025-12-14T00:37:36.010Z,memory_delta,0,bytes
1,Lit,detail-navigation-cycle,2025-12-14T00:37:38.887Z,initial_detail_load,629,ms
1,Lit,detail-navigation-cycle,2025-12-14T00:37:38.887Z,next_navigation_time,17,ms
1,Lit,detail-navigation-cycle,2025-12-14T00:37:38.887Z,next_navigation_js,20.5,ms
1,Lit,detail-navigation-cycle,2025-12-14T00:37:38.887Z,prev_navigation_time,12,ms
1,Lit,detail-navigation-cycle,2025-12-14T00:37:38.887Z,prev_navigation_js,14,ms
1,Lit,detail-navigation-cycle,2025-12-14T00:37:38.887Z,total_cycle_time,342,ms
1,Lit,detail-navigation-cycle,2025-12-14T00:37:38.887Z,total_cycle_js_time,342.60000000009313,ms
1,Lit,detail-navigation-cycle,2025-12-14T00:37:38.887Z,avg_navigation_time,14.5,ms
1,Lit,detail-navigation-cycle,2025-12-14T00:37:38.887Z,avg_api_response_time,1.75,ms
1,Lit,detail-navigation-cycle,2025-12-14T00:37:38.887Z,total_api_requests,5,count
1,Lit,detail-navigation-cycle,2025-12-14T00:37:38.887Z,total_network_bytes,19742,bytes
1,Lit,detail-navigation-cycle,2025-12-14T00:37:38.887Z,memory_delta,0,bytes
2,Lit,detail-navigation-cycle,2025-12-14T00:37:41.489Z,initial_detail_load,638,ms
2,Lit,detail-navigation-cycle,2025-12-14T00:37:41.489Z,next_navigation_time,10,ms
2,Lit,detail-navigation-cycle,2025-12-14T00:37:41.489Z,next_navigation_js,13.099999999976717,ms
2,Lit,detail-navigation-cycle,2025-12-14T00:37:41.489Z,prev_navigation_time,12,ms
2,Lit,detail-navigation-cycle,2025-12-14T00:37:41.489Z,prev_navigation_js,13.599999999976717,ms
2,Lit,detail-navigation-cycle,2025-12-14T00:37:41.489Z,total_cycle_time,335,ms
2,Lit,detail-navigation-cycle,2025-12-14T00:37:41.489Z,total_cycle_js_time,336,ms
2,Lit,detail-navigation-cycle,2025-12-14T00:37:41.489Z,avg_navigation_time,11,ms
2,Lit,detail-navigation-cycle,2025-12-14T00:37:41.489Z,avg_api_response_time,1.75,ms
2,Lit,detail-navigation-cycle,2025-12-14T00:37:41.489Z,total_api_requests,5,count
2,Lit,detail-navigation-cycle,2025-12-14T00:37:41.489Z,total_network_bytes,19742,bytes
2,Lit,detail-navigation-cycle,2025-12-14T00:37:41.489Z,memory_delta,0,bytes
3,Lit,detail-navigation-cycle,2025-12-14T00:37:44.086Z,initial_detail_load,641,ms
3,Lit,detail-navigation-cycle,2025-12-14T00:37:44.086Z,next_navigation_time,8,ms
3,Lit,detail-navigation-cycle,2025-12-14T00:37:44.086Z,next_navigation_js,10.900000000023283,ms
3,Lit,detail-navigation-cycle,2025-12-14T00:37:44.086Z,prev_navigation_time,12,ms
3,Lit,detail-navigation-cycle,2025-12-14T00:37:44.086Z,prev_navigation_js,13.800000000046566,ms
3,Lit,detail-navigation-cycle,2025-12-14T00:37:44.086Z,total_cycle_time,332,ms
3,Lit,detail-navigation-cycle,2025-12-14T00:37:44.086Z,total_cycle_js_time,332.10000000009313,ms
3,Lit,detail-navigation-cycle,2025-12-14T00:37:44.086Z,avg_navigation_time,10,ms
3,Lit,detail-navigation-cycle,2025-12-14T00:37:44.086Z,avg_api_response_time,1.5,ms
3,Lit,detail-navigation-cycle,2025-12-14T00:37:44.086Z,total_api_requests,5,count
3,Lit,detail-navigation-cycle,2025-12-14T00:37:44.086Z,total_network_bytes,19742,bytes
3,Lit,detail-navigation-cycle,2025-12-14T00:37:44.086Z,memory_delta,0,bytes
4,Lit,detail-navigation-cycle,2025-12-14T00:37:46.687Z,initial_detail_load,637,ms
4,Lit,detail-navigation-cycle,2025-12-14T00:37:46.687Z,next_navigation_time,19,ms
4,Lit,detail-navigation-cycle,2025-12-14T00:37:46.687Z,next_navigation_js,22.199999999953434,ms
4,Lit,detail-navigation-cycle,2025-12-14T00:37:46.687Z,prev_navigation_time,13,ms
4,Lit,detail-navigation-cycle,2025-12-14T00:37:46.687Z,prev_navigation_js,13.79999999993015,ms
4,Lit,detail-navigation-cycle,2025-12-14T00:37:46.687Z,total_cycle_time,342,ms
4,Lit,detail-navigation-cycle,2025-12-14T00:37:46.687Z,total_cycle_js_time,343,ms
4,Lit,detail-navigation-cycle,2025-12-14T00:37:46.687Z,avg_navigation_time,16,ms
4,Lit,detail-navigation-cycle,2025-12-14T00:37:46.687Z,avg_api_response_time,1.75,ms
4,Lit,detail-navigation-cycle,2025-12-14T00:37:46.687Z,total_api_requests,5,count
4,Lit,detail-navigation-cycle,2025-12-14T00:37:46.687Z,total_network_bytes,19742,bytes
4,Lit,detail-navigation-cycle,2025-12-14T00:37:46.687Z,memory_delta,0,bytes
5,Lit,detail-navigation-cycle,2025-12-14T00:37:49.299Z,initial_detail_load,639,ms
5,Lit,detail-navigation-cycle,2025-12-14T00:37:49.299Z,next_navigation_time,23,ms
5,Lit,detail-navigation-cycle,2025-12-14T00:37:49.299Z,next_navigation_js,25.900000000023283,ms
5,Lit,detail-navigation-cycle,2025-12-14T00:37:49.299Z,prev_navigation_time,7,ms
5,Lit,detail-navigation-cycle,2025-12-14T00:37:49.299Z,prev_navigation_js,7.5,ms
5,Lit,detail-navigation-cycle,2025-12-14T00:37:49.299Z,total_cycle_time,340,ms
5,Lit,detail-navigation-cycle,2025-12-14T00:37:49.299Z,total_cycle_js_time,343.0999999999767,ms
5,Lit,detail-navigation-cycle,2025-12-14T00:37:49.299Z,avg_navigation_time,15,ms
5,Lit,detail-navigation-cycle,2025-12-14T00:37:49.299Z,avg_api_response_time,1,ms
5,Lit,detail-navigation-cycle,2025-12-14T00:37:49.299Z,total_api_requests,5,count
5,Lit,detail-navigation-cycle,2025-12-14T00:37:49.299Z,total_network_bytes,19742,bytes
5,Lit,detail-navigation-cycle,2025-12-14T00:37:49.299Z,memory_delta,0,bytes
